-106,-16,-16,-18,-7,-34,-14,-18,-17,-6,-13,-5,-37,-40,-55,-17,-10,-5,-15,-7,-7,-11,-83,-67,-51,-32,-17,-24,-5,-9,-12,-15,-6,-33,-25,-22,-12,-11,-11,-14,-19,-24,-19,-9,-21,-10,-10,-7,-14,-10,-12,-22,-10,-9,-10,-13,-9,-20,-10,-21,-19,-54,-13,-6,-5,-13,-13,-14,-10,-12,-6,-5,-8,-14,-27,-21,-9,-13,-11,-13,-21,-8,-11,-8,-14,-12,-11,-5,-16,-13,-9,-12,-9,-7,-20,-20,-16,-14,-14,-23,-45,-20,-44,-12,-7,-19,-5,-7,-10,-14,-9,-34,-44,-7,-17,-7,-11,-5,-25,-5,-7,-19,-10,-10,-10,-15,-9,-15,-9,-12,-5,-7,-12,-24,-21,-21,-41,-6,-5,-18,-9,-18,-11,-17,-13,-10,-17,-12,-16,-13,-12,-7,-15,-11,-11,-5,-29,-17,-40,-23,-15,-15,-6,-6,-11,-6,-9,-9,-23,-9,-22,-12,-6,-9,-19,-7,-9,-6,-9,-8,-11,-9,-9,-6,-8,-10,-8,-6,-7,-10,-11,-21,-7,-9,-16,-6,-6,-11,-10,-13,-13,-5,-8,-13,-8,-10,-14,-7,-7,-9,-23,-7,-5,-7,-7,-5,-13,-11,-9,-14,-11,-9,-15,-6,-6,-13,-7,-10,-12,-13,-8,-10,-17,-14,-11,-7,-12,-20,-6,-7,-7,-5,-17,-13,-23,-19,-8,-24,-39,-5,-5,-22,-9,-7,-9,-9,-8,-7,-9,-8,-15,-17,-14,-17,-11,-14,-7,-16,-10,-15,-9,-7,-5,-12,-45,-57,-32,-15,-44,-13,-9,-16,-21,-10,-6,-8,-7,-5,-10,-11,-8,-17,-6,-12,-25,-18,-14,-12,-17,-9,-10,-5,-9,-7,-9,-9,-12,-6,-7,-5,-9,-59,-25,-28,-43,-5,-8,-15,-17,-5,-41,-22,-11,-18,-7,-8,-5,-13,-6,-13,-11,-8,-11,-10,-12,-8,-7,-7,-11,-7,-21,-13,-58,-17,-8,-5,-25,-17,-28,-25,-5,-15,-13,-29,-15,-15,-8,-16,-11,-8,-10,-13,-15,-5,-16,-16,-13,-8,-9,-7,-21,-6,-9,-12,-7,-11,-7,-22,-6,-10,-6,-6,-12,-5,-12,-7,-10,-9,-12,-12,-6,-8,-8,-10,-10,-10,-6,-7,-10,-12,-14,-42,-5,-7,-10,-12,-8,-11,-8,-5,-5,-13,-7,-6,-6,-5,-7,-6,-22,-8,-62,-24,-9,-8,-7,-57,-7,-48,-34,-23,-25,-5,-31,-5,-10,-5,-10,-10,-8,-5,-10,-5,-9,-5,-10,-6,-19,-5,-16,-17,-5,-8,-18,-6,-19,-6,-10,-7,-10,-10,-6,-6,-9,-9,-7,-7,-6,-9,-6,-6,-8,-11,-8,-8,-9,-6,-14,-5,-11,-5,-6,-6,-6,-5,-5,-13,-11,-6,-5,-6,-14,-6,-7,-18,-10,-6,-5,-9,-5,-12,-7,-7,-7,-9,-10,-7,-5,-10,-5,-5,-5,-5,-9,-13,-17,-34,-7,-6,-5,-5,-7,-14,-7,-5,-7,-5,-8,-10,-11,-6,-11,-7,-9,-5,-7,-5,-5,-8,-6,-7,-37,-40,-40,-5,-31,-14,-11,-9,-11,-18,-15,-15,-9,-8,-7,-5,-9,-5,-7,-9,-8,-8,-13,-7,-7,-6,-11,-7,-5,-9,-10,-15,-5,-14,-11,-9,-6,-6,-11,-5,-15,-5,-5,-11,-10,-8,-6,-8,-9,-6,-8,-5,-6,-7,-8,-10,-9,-8,-6,-20,-7,-12,-11,-7,-27,-8,-5,-6,-8,-6,-7,-14,-9,-6,-8,-8,-6,-9,-7,-5,-6,-6,-9,-6,-6,-11,-8,-17,-5,-6,-7,-15,-11,-6,-7,-6,-10,-7,-8,-7,-6,-6,-5,-10,-7,-13,-8,-8,-6,-6,-5,-11,-5,-6,-5,-7,-6,-7,-11,-7,-9,-5,-6,-11,-6,-11,-5,-5,-7,-7,-11,-9,-22,-6,-9,-5,-5,-12,-6,-5,-10,-5,-13,-7,-5,-8,-5,-6,-5,-7,-5,-5,-6,-11,-6,-19,-6,-6,-7,-9,-6,-5,-5,-5,-9,-9,-7,-8,-5,-6,-7,-5,-7,-7,-6,-5,-7,-6,-8,-17,-7,-5,-7,-7,-6,-8,-7,-6,-9,-7,-8,-5,-7,-8,-6,-5,-6,-10,-7,-7,-10,-7,-6,-8,-6,-11,-5,-9,-9,-8,-9,-10,-5,-6,-5,-6,-13,-7,-6,-9,-5,-7,-6,-5,-7,-5,-5,-10,-21,-13,-7,-7,-9,-5,-10,-19,-6,-7,-6,-6,-11,-5,-5,-10,-6,-5,-7,-6,-5,-5,-5,-9,-9,-8,-7,-13,-6,-5,-11,-17,-5,-9,-7,-6,-17,-11,-5,-5,-7,-6,-7,-8,-5,-5,-7,-5,-6,-6,-7,-6,-5,-15,-6,-6,-7,-10,-6,-5,-5,-5,-5,-7,-9,-8,-6,-17,-5,-5,-11,-7,-5,-5,-7,-6,-5,-19,-6,-7,-5,-5,-5,-5,-5,-6,-9,-5,-7,-6,-6,-6,-5,-15,-9,-7,-16,-5,-11,-10,-5,-5,-6,-5,-5,-6,-5,-7,-7,-11,-6,-5,-8,-5,-5,-11,-6,-8,-8,-8,-9,-12,-15,-13,-22,-20,-16,-10,-9,-9,-7,-9,-6,-5,-23,-6,-7,-5,-121,-47,-26,-5,-5,-29,-9,-13,-21,-11,-5,-7,-5,-5,-5,-5,-8,-5,-9,-6,-6,-7,-7,-5,-7,-8,-6,-5,-7,-7,-5,-7,-11,-5,-5,-6,-5,-7,-6,-6,-6,-5,-5,-6,-8,-7,-8,-5,-5,-23,-5,-5,-11,-9,-9,-5,-12,-6,-5,-5,-5,-5,-6,-9,-6,-21,-11,-7,-7,-5,-6,-8,-5,-6,-7,-5,-6,-6,-9,-5,-6,-5,-5,-7,-6,-5,-6,-5,-5,-8,-5,-5,-8,-5,-5,-5,-7,-6,-8,-5,-13,-11,-6,-6,-5,-6,-6,-6,-7,-6,-5,-5,-7,-10,-6,-5,-5,-5,-5,-5,-5,-9,-5,-5,-9,-5,-13,-15,-7,-13,-7,-5,-5,-7,-12,-11,-10,-7,-5,-5,-5,-5,-11,-8,-8,-6,-5,-7,-9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-23,-5,-5,-13,-6,-10,-9,-5,-12,-5,-9,-5,-5,-6,-5,-5,-20,-5,-6,-6,-6,-11,-7,-5,-6,-6,-8,-5,-6,-6,-6,-6,-11,-8,-5,-6,-5,-5,-6,-5,-5,-13,-6,-5,-5,-5,-6,-18,-8,-7,-10,-6,-5,-6,-5,-9,-5,-7,-5,-8,-7,-8,-6,-7,-6,-14,-6,-6,-7,-9,-11,-5,-6,-6,-6,-7,-5,-5,-8,-7,-7,-5,-6,-6,-7,-6,-5,-6,-7,-6,-8,-6,-5,-5,-5,-8,-9,-7,-7,-9,-7,-8,-6,-8,-13,-7,-13,-7,-12,-12,-14,-8,-5,-5,-7,-7,-8,-5,-7,-7,-6,-9,-7,-5,-5,-9,-10,-6,-6,-5,-5,-6,-10,-7,-5,-6,-7,-5,-5,-5,-5,-7,-8,-5,-7,-6,-5,-13,-7,-5,-5,-5,-6,-6,-6,-11,-5,-5,-5,-5,-5,-6,-5,-14,-6,-6,-7,-5,-5,-6,-5,-5,-5,-5,-7,-12,-5,-6,-8,-7,-6,-10,-5,-5,-6,-8,-7,-5,-5,-5,-6,-5,-5,-9,-6,-6,-5,-5,-6,-5,-5,-7,-7,-5,-7,-7,-5,-7,-5,-11,-7,-9,-5,-5,-7,-5,-7,-6,-7,-5,-6,-8,-5,-7,-5,-7,-5,-5,-5,-9,-5,-6,-7,-6,-6,-5,-6,-5,-7,-7,-5,-7,-5,-5,-6,-7,-7,-5,-5,-6,-5,-8,-6,-6,-5,-5,-6,-5,-15,-5,-5,-5,-7,-6,-5,-5,-10,-5,-5,-7,-5,-5,-5,-5,-6,-5,-7,-5,-7,-6,-5,-7,-8,-9,-5,-5,-5,-8,-7,-9,-6,-8,-6,-8,-7,-5,-9,-7,-5,-6,-9,-14,-5,-7,-7,-7,-6,-7,-5,-5,-6,-6,-6,-11,-5,-13,-5,-11,-5,-6,-6,-5,-5,-11,-5,-7,-5,-11,-6,-5,-5,-7,-6,-5,-5,-8,-6,-8,-5,-6,-9,-7,-5,-6,-6,-7,-5,-7,-5,-5,-6,-5,-6,-8,-5,-5,-6,-5,-5,-7,-5,-6,-5,-5,-5,-5,-6,-5,-11,-5,-6,-5,-6,-22,-6,-5,-5,-5,-5,-8,-17,-5,-5,-6,-5,-5,-5,-6,-5,-6,-9,-5,-7,-6,-6,-5,-5,-6,-5,-5,-5,-5,-7,-6,-5,-9,-5,-6,-5,-7,-5,-6,-5,-8,-6,-5,-12,-5,-5,-5,-5,-8,-8,-7,-6,-11,-5,-6,-7,-13,-6,-5,-6,-5,-7,-7
-29,-13,-8,-25,-10,-13,-13,-21,-7,-14,-7,-12,-10,-20,-8,-8,-13,-12,-7,-12,-11,-11,-6,-15,-7,-9,-14,-40,-20,-18,-20,-12,-15,-18,-17,-18,-17,-93,-172,-201,-136,-168,-50,-13,-26,-5,-7,-9,-27,-25,-11,-73,-14,-20,-19,-9,-17,-25,-28,-9,-18,-10,-23,-7,-9,-7,-30,-20,-15,-5,-6,-17,-25,-5,-9,-10,-9,-8,-12,-19,-13,-6,-15,-30,-16,-7,-12,-14,-8,-17,-8,-7,-8,-5,-7,-8,-10,-16,-9,-15,-10,-8,-10,-17,-7,-5,-15,-10,-6,-12,-13,-21,-6,-6,-18,-8,-14,-21,-9,-7,-10,-7,-7,-7,-23,-29,-27,-39,-15,-57,-19,-13,-46,-18,-6,-5,-11,-7,-18,-6,-13,-11,-12,-13,-7,-11,-8,-12,-7,-6,-19,-10,-14,-11,-10,-30,-16,-31,-7,-17,-9,-20,-11,-18,-12,-17,-14,-5,-22,-5,-21,-5,-38,-37,-6,-46,-50,-13,-6,-28,-19,-8,-19,-13,-7,-7,-9,-9,-15,-8,-17,-9,-26,-6,-10,-22,-10,-13,-9,-20,-13,-9,-9,-10,-11,-9,-19,-22,-7,-12,-8,-15,-10,-8,-7,-10,-8,-18,-11,-12,-12,-5,-8,-11,-15,-22,-11,-22,-7,-15,-13,-11,-12,-13,-5,-7,-21,-15,-15,-11,-27,-18,-29,-12,-26,-14,-17,-22,-5,-10,-7,-9,-9,-17,-7,-6,-8,-6,-9,-27,-10,-19,-11,-23,-6,-10,-20,-5,-11,-17,-8,-10,-12,-11,-13,-14,-12,-15,-18,-5,-5,-9,-25,-19,-20,-14,-19,-48,-33,-11,-55,-7,-7,-31,-21,-21,-5,-6,-9,-21,-7,-5,-11,-10,-6,-12,-7,-7,-26,-17,-6,-7,-5,-6,-7,-14,-16,-9,-6,-5,-13,-10,-6,-11,-36,-10,-5,-12,-6,-5,-18,-11,-10,-13,-18,-7,-9,-16,-11,-10,-7,-6,-10,-12,-14,-17,-7,-12,-8,-16,-13,-5,-13,-16,-12,-34,-6,-14,-23,-9,-25,-15,-15,-5,-14,-13,-11,-10,-12,-5,-12,-15,-13,-8,-5,-8,-11,-9,-24,-22,-10,-18,-5,-9,-17,-8,-10,-13,-8,-6,-6,-14,-9,-10,-18,-7,-7,-9,-19,-9,-5,-9,-14,-8,-13,-31,-17,-18,-24,-10,-38,-10,-21,-16,-9,-8,-21,-16,-10,-19,-27,-5,-7,-14,-8,-11,-12,-14,-6,-18,-10,-14,-13,-30,-44,-15,-14,-27,-10,-9,-9,-27,-16,-8,-6,-12,-7,-9,-8,-7,-19,-11,-8,-10,-7,-8,-6,-12,-9,-11,-9,-8,-8,-20,-43,-17,-39,-11,-31,-13,-19,-10,-23,-7,-7,-9,-6,-25,-5,-7,-17,-6,-6,-10,-7,-9,-9,-7,-12,-10,-34,-10,-7,-9,-11,-11,-6,-11,-13,-9,-9,-6,-5,-8,-12,-6,-7,-10,-5,-5,-7,-5,-7,-10,-21,-9,-28,-9,-13,-12,-25,-11,-7,-17,-5,-6,-29,-9,-17,-5,-12,-11,-7,-8,-24,-9,-7,-13,-8,-13,-9,-15,-5,-24,-11,-6,-19,-7,-14,-6,-9,-11,-12,-7,-16,-14,-13,-7,-14,-8,-39,-12,-10,-10,-10,-8,-7,-8,-9,-10,-13,-8,-7,-14,-8,-18,-11,-11,-8,-7,-19,-8,-6,-6,-11,-15,-8,-10,-15,-13,-20,-17,-11,-9,-20,-7,-7,-13,-6,-13,-10,-5,-28,-5,-6,-8,-8,-16,-8,-7,-14,-6,-6,-8,-7,-10,-21,-7,-14,-14,-7,-30,-14,-5,-6,-7,-9,-8,-10,-9,-9,-9,-6,-10,-7,-5,-7,-8,-10,-13,-14,-6,-7,-17,-10,-18,-11,-6,-10,-24,-16,-5,-16,-10,-16,-36,-15,-8,-6,-10,-6,-7,-10,-10,-11,-14,-6,-11,-7,-12,-7,-6,-10,-9,-11,-12,-7,-11,-5,-13,-24,-11,-11,-8,-46,-11,-7,-6,-7,-15,-14,-14,-9,-11,-5,-10,-12,-6,-9,-8,-5,-5,-10,-9,-6,-9,-9,-11,-7,-23,-9,-8,-26,-8,-7,-13,-6,-11,-11,-10,-10,-11,-21,-12,-10,-7,-26,-11,-8,-10,-10,-10,-9,-11,-12,-11,-10,-35,-11,-7,-13,-28,-6,-7,-37,-36,-7,-13,-5,-7,-6,-18,-6,-7,-26,-24,-15,-6,-11,-11,-19,-15,-5,-21,-5,-5,-10,-10,-8,-5,-8,-10,-11,-21,-13,-28,-17,-6,-10,-13,-19,-6,-8,-11,-6,-12,-11,-11,-9,-20,-9,-6,-5,-5,-9,-13,-8,-19,-24,-7,-9,-20,-7,-23,-7,-47,-34,-9,-6,-26,-10,-8,-23,-7,-25,-9,-20,-7,-10,-8,-22,-7,-29,-17,-5,-45,-10,-11,-6,-10,-7,-13,-5,-6,-37,-19,-10,-5,-15,-8,-10,-28,-15,-5,-7,-25,-23,-5,-13,-23,-11,-12,-13,-12,-7,-16,-7,-9,-9,-9,-9,-6,-13,-10,-12,-9,-18,-16,-10,-6,-20,-29,-18,-13,-12,-12,-17,-14,-5,-8,-9,-11,-13,-5,-19,-10,-7,-9,-13,-11,-10,-7,-11,-5,-14,-6,-5,-11,-6,-13,-7,-13,-10,-8,-7,-10,-9,-22,-12,-8,-13,-24,-8,-16,-14,-7,-10,-8,-13,-8,-31,-22,-16,-6,-22,-9,-11,-17,-24,-7,-25,-5,-7,-15,-6,-9,-12,-49,-18,-11,-5,-9,-11,-16,-6,-35,-11,-9,-7,-5,-22,-12,-7,-13,-11,-8,-22,-15,-6,-6,-8,-6,-10,-7,-15,-7,-10,-7,-8,-12,-9,-8,-6,-7,-7,-11,-5,-9,-9,-7,-24,-7,-7,-5,-9,-9,-11,-24,-7,-13,-23,-11,-9,-9,-41,-14,-9,-7,-8,-6,-16,-7,-8,-8,-33,-19,-10,-5,-7,-8,-6,-6,-47,-10,-7,-8,-5,-11,-13,-8,-16,-11,-7,-9,-16,-12,-11,-8,-13,-8,-17,-9,-7,-8,-12,-17,-7,-11,-7,-8,-13,-6,-19,-8,-10,-8,-12,-14,-13,-9,-7,-12,-5,-17,-33,-7,-6,-12,-6,-7,-18,-13,-11,-9,-11,-11,-8,-25,-11,-9,-8,-17,-14,-13,-8,-6,-6,-8,-37,-9,-7,-5,-8,-13,-13,-16,-5,-9,-18,-6,-5,-7,-8,-15,-8,-6,-13,-31,-7,-9,-9,-15,-11,-5,-11,-21,-10,-5,-11,-7,-11,-6,-9,-7,-5,-21,-33,-28,-11,-39,-6,-19,-12,-21,-8,-8,-15,-7,-5,-9,-7,-11,-8,-24,-13,-29,-8,-7,-5,-7,-20,-29,-17,-21,-9,-16,-7,-10,-6,-5,-11,-9,-7,-27,-5,-6,-15,-20,-8,-9,-7,-6,-20,-16,-9,-9,-10,-5,-11,-6,-9,-7,-9,-15,-9,-7,-18,-8,-17,-16,-7,-7,-9,-20,-8,-11,-6,-15,-10,-8,-12,-6,-9,-11,-7,-11,-9,-9,-11,-5,-14,-9,-19,-11,-9,-10,-29,-11,-37,-16,-20,-5,-10,-8,-15,-11,-15,-25,-35,-12,-7,-17,-14,-25,-6,-13,-7,-19,-25,-9,-7,-14,-17,-11,-10,-9,-13,-7,-11,-7,-5,-11,-12,-7,-13,-5,-8,-7,-10,-11,-9,-9,-8,-8,-5,-8,-19,-12,-28,-5,-12,-8,-12,-13,-5,-13,-5,-9,-15,-12,-19,-6,-12,-27,-9,-5,-15,-6,-27,-11,-7,-12,-5,-18,-5,-34,-27,-11,-12,-11,-11,-10,-5,-6,-14,-10,-6,-5,-8,-18,-9,-11,-12,-12,-23,-18,-22,-8,-10,-13,-18,-6,-15,-20,-8,-8,-5,-33,-7,-11,-13,-11,-7,-10,-10,-11,-13,-10,-7,-5,-6,-20,-11,-7,-59,-17,-12,-6,-20,-7,-5,-10,-10,-10,-10,-8,-9,-6,-5,-5,-10,-17,-8,-10,-22,-7,-22,-9,-5,-9,-8,-8,-15,-16,-6,-7,-9,-5,-17,-5,-10,-15,-9,-9,-17,-5,-18,-8,-12,-12,-10,-9,-6,-6,-13,-7,-6,-7,-14,-9,-6,-11,-13,-7,-13,-25,-7,-16,-13,-10,-11,-14,-14,-8,-7,-18,-16,-7,-8,-7,-18,-7,-8,-15,-10,-9,-11,-6,-11,-11,-12,-13,-12,-7,-11,-16,-39,-11,-10,-19,-5,-11,-9,-6,-10,-8,-6,-9,-9,-17,-7,-25,-11,-11,-9,-12,-10,-19,-9,-11,-8,-11,-29,-5,-7,-11,-5,-11,-7,-16,-9,-7,-11,-23,-8,-9,-8,-9,-8,-9,-5,-5,-9,-9,-10,-10,-17,-5,-7,-8,-13,-6,-7,-7,-7,-7,-14,-12,-12,-27,-9,-9,-24,-13,-6,-9,-11,-16,-10,-7
-206,-200,-36,-200,-200,-200,-200,-201,-200,-202,-200,-200,-201,-113,-12,-97,-82,-26,-48,-93,-39,-77,-162,-162,-146,-70,-79,-85,-186,-239,-59,-110,-43,-23,-43,-65,-18,-29,-35,-25,-15,-11,-25,-7,-21,-11,-8,-7,-11,-17,-8,-10,-13,-7,-10,-11,-12,-9,-6,-9,-18,-25,-7,-27,-16,-13,-7,-24,-7,-11,-7,-48,-21,-13,-7,-34,-10,-13,-11,-7,-29,-26,-8,-14,-10,-9,-11,-14,-35,-11,-10,-6,-10,-22,-7,-12,-12,-13,-14,-7,-5,-34,-7,-28,-16,-8,-5,-16,-13,-17,-17,-7,-15,-19,-15,-26,-6,-9,-14,-7,-8,-22,-11,-9,-12,-7,-16,-7,-10,-18,-38,-13,-8,-24,-8,-32,-14,-15,-8,-12,-11,-36,-9,-7,-34,-6,-13,-50,-14,-11,-7,-7,-7,-61,-5,-35,-6,-9,-5,-29,-18,-32,-18,-24,-11,-8,-6,-6,-11,-15,-13,-7,-8,-10,-23,-23,-12,-31,-13,-13,-10,-7,-10,-11,-6,-9,-8,-30,-7,-19,-21,-9,-16,-7,-12,-13,-5,-11,-10,-11,-7,-22,-5,-8,-6,-8,-10,-21,-5,-18,-26,-15,-47,-9,-15,-17,-9,-5,-5,-17,-38,-28,-18,-16,-14,-10,-6,-8,-5,-9,-10,-5,-20,-16,-9,-5,-19,-9,-7,-14,-6,-8,-8,-9,-23,-20,-6,-12,-11,-15,-27,-11,-5,-10,-14,-7,-16,-10,-7,-10,-6,-5,-14,-13,-15,-7,-5,-24,-6,-8,-20,-10,-6,-13,-8,-5,-11,-21,-9,-9,-22,-11,-11,-5,-5,-11,-11,-36,-18,-5,-31,-12,-33,-26,-22,-24,-14,-7,-13,-14,-7,-8,-10,-11,-11,-13,-8,-11,-9,-7,-21,-8,-13,-11,-5,-7,-7,-16,-7,-9,-11,-16,-6,-10,-9,-9,-9,-5,-8,-6,-10,-11,-7,-6,-20,-8,-7,-9,-10,-8,-6,-7,-11,-11,-9,-15,-11,-6,-14,-16,-8,-5,-6,-6,-10,-7,-24,-5,-17,-6,-17,-7,-11,-8,-6,-10,-8,-8,-13,-20,-18,-8,-14,-9,-9,-29,-6,-9,-19,-20,-45,-8,-12,-5,-13,-11,-5,-14,-11,-7,-11,-27,-5,-13,-24,-9,-12,-14,-8,-10,-11,-10,-6,-10,-12,-17,-13,-26,-23,-15,-10,-5,-8,-10,-7,-9,-18,-18,-16,-8,-18,-6,-9,-7,-8,-23,-15,-5,-8,-26,-9,-9,-15,-7,-7,-10,-14,-15,-7,-7,-7,-12,-18,-5,-22,-8,-18,-8,-6,-7,-13,-12,-7,-8,-8,-17,-10,-6,-9,-5,-33,-23,-6,-9,-5,-12,-11,-5,-14,-11,-12,-8,-28,-20,-21,-5,-5,-11,-22,-7,-18,-9,-12,-21,-9,-7,-5,-13,-17,-17,-7,-10,-30,-6,-8,-7,-10,-12,-14,-5,-16,-15,-11,-6,-11,-7,-5,-11,-12,-7,-11,-26,-5,-8,-11,-11,-10,-16,-11,-10,-5,-7,-9,-18,-6,-11,-6,-20,-16,-11,-19,-10,-8,-10,-5,-5,-13,-16,-6,-7,-14,-10,-19,-10,-11,-21,-11,-9,-14,-16,-6,-11,-10,-23,-12,-13,-6,-14,-5,-7,-8,-21,-10,-29,-8,-7,-19,-25,-12,-9,-7,-10,-13,-13,-13,-5,-9,-7,-12,-9,-7,-8,-5,-12,-15,-5,-21,-7,-9,-14,-7,-8,-16,-12,-7,-9,-5,-17,-7,-6,-10,-21,-8,-5,-6,-7,-10,-7,-10,-6,-6,-9,-6,-32,-15,-9,-21,-15,-27,-13,-12,-7,-7,-5,-6,-13,-13,-5,-11,-8,-6,-7,-5,-9,-8,-10,-5,-22,-6,-12,-5,-13,-17,-7,-13,-17,-8,-7,-25,-5,-7,-6,-10,-30,-9,-5,-14,-20,-7,-11,-9,-7,-14,-11,-5,-7,-8,-10,-8,-18,-6,-7,-14,-5,-11,-7,-29,-10,-7,-15,-9,-7,-15,-7,-12,-5,-6,-27,-5,-5,-6,-6,-9,-7,-5,-13,-11,-13,-5,-13,-16,-9,-6,-12,-7,-9,-5,-9,-9,-7,-5,-5,-29,-6,-12,-6,-29,-16,-23,-6,-7,-5,-18,-7,-11,-8,-5,-5,-9,-7,-6,-25,-7,-5,-21,-10,-12,-11,-7,-18,-17,-70,-28,-13,-14,-18,-16,-6,-13,-28,-7,-14,-17,-5,-10,-6,-6,-10,-11,-7,-9,-12,-8,-14,-9,-11,-10,-9,-21,-13,-8,-8,-8,-6,-6,-16,-12,-25,-8,-29,-9,-23,-11,-32,-23,-8,-13,-6,-16,-9,-12,-11,-6,-9,-9,-13,-9,-6,-8,-8,-7,-7,-7,-14,-7,-7,-8,-7,-9,-6,-27,-6,-17,-11,-5,-5,-19,-13,-9,-21,-11,-41,-13,-9,-13,-23,-13,-13,-5,-18,-7,-11,-5,-7,-7,-7,-5,-5,-19,-20,-6,-6,-9,-6,-11,-6,-5,-7,-23,-15,-14,-9,-7,-9,-9,-6,-17,-5,-12,-15,-7,-6,-28,-7,-36,-19,-5,-10,-11,-7,-5,-18,-7,-6,-17,-5,-9,-13,-5,-7,-7,-12,-5,-7,-12,-9,-6,-19,-5,-32,-5,-5,-21,-13,-17,-5,-7,-10,-17,-5,-9,-5,-26,-8,-5,-19,-9,-20,-8,-5,-6,-12,-42,-10,-6,-11,-16,-23,-8,-10,-13,-19,-13,-7,-21,-30,-6,-29,-32,-8,-13,-15,-19,-8,-9,-9,-5,-9,-11,-22,-16,-10,-7,-9,-8,-5,-7,-9,-6,-16,-7,-12,-16,-13,-20,-16,-5,-25,-11,-13,-7,-10,-6,-11,-10,-8,-6,-7,-5,-17,-16,-17,-8,-6,-9,-11,-7,-5,-6,-8,-11,-8,-9,-5,-9,-9,-9,-11,-5,-7,-12,-8,-6,-7,-5,-10,-13,-16,-10,-5,-11,-7,-5,-8,-15,-9,-8,-6,-8,-6,-5,-9,-15,-18,-10,-5,-15,-15,-9,-23,-23,-31,-6,-8,-7,-11,-9,-5,-13,-20,-6,-13,-9,-7,-10,-7,-25,-10,-14,-27,-11,-13,-10,-5,-6,-7,-7,-10,-27,-7,-17,-11,-10,-17,-12,-6,-5,-6,-6,-8,-6,-11,-13,-18,-8,-7,-7,-5,-12,-6,-9,-7,-20,-8,-6,-11,-6,-5,-9,-6,-11,-12,-6,-10,-11,-8,-7,-22,-7,-10,-5,-8,-32,-7,-19,-9,-7,-7,-8,-10,-13,-10,-15,-8,-11,-9,-6,-16,-7,-5,-6,-5,-9,-20,-10,-9,-7,-13,-18,-14,-22,-5,-15,-27,-7,-27,-14,-12,-9,-7,-14,-9,-5,-12,-9,-17,-7,-6,-7,-14,-5,-5,-18,-10,-14,-13,-15,-18,-25,-6,-8,-8,-10,-7,-24,-8,-5,-9,-8,-26,-9,-5,-9,-7,-6,-5,-8,-28,-14,-5,-22,-5,-5,-26,-23,-12,-18,-5,-14,-14,-5,-8,-9,-13,-20,-7,-9,-17,-10,-10,-5,-8,-15,-6,-5,-5,-22,-14,-41,-5,-5,-5,-6,-8,-12,-11,-12,-14,-11,-7,-7,-7,-21,-18,-12,-21,-5,-6,-5,-7,-7,-9,-7,-12,-7,-5,-22,-13,-5,-26,-7,-9,-7,-7,-11,-5,-6,-6,-7,-5,-22,-14,-8,-6,-7,-8,-14,-6,-9,-7,-5,-12,-5,-5,-5,-10,-7,-26,-5,-5,-6,-9,-10,-5,-19,-13,-7,-10,-11,-5,-8,-5,-13,-7,-28,-7,-5,-27,-7,-28,-5,-6,-9,-5,-20,-5,-5,-14,-22,-6,-35,-15,-6,-11,-6,-22,-5,-13,-23,-20,-9,-5,-6,-5,-5,-9,-15,-9,-40,-5,-9,-9,-20,-12,-7,-9,-5,-9,-7,-6,-6,-6,-19,-12,-10,-8,-9,-19,-8,-8,-6,-11,-14,-5,-9,-14,-9,-8,-8,-44,-6,-6,-11,-5,-12,-13,-23,-5,-9,-25,-17,-16,-8,-7,-5,-8,-11,-9,-8,-12,-9,-9,-5,-9,-9,-21,-13,-8,-7,-8,-5,-23,-24,-5,-18,-23,-6,-6,-10,-21,-9,-15,-8,-10,-8,-41,-12,-9,-7,-9,-8,-6,-14,-8,-6,-10,-7,-6,-13,-11,-12,-7,-8,-7,-6,-12,-7,-8,-7,-11,-7,-32,-8,-11,-8,-6,-13,-16,-32,-5,-7,-23,-7,-14,-12,-11,-8,-19,-14,-9,-5,-6,-7,-6,-20,-8,-6,-6,-13,-7,-9,-5,-7,-12,-14,-5,-7,-6,-12,-7,-11,-9,-10,-7,-9,-12,-5,-9,-7,-8,-7,-6,-10,-9,-9,-7,-7,-16,-6,-5,-11,-32,-8,-9,-5,-17,-5,-19,-12,-12,-5,-13,-8,-28,-15,-14,-7,-14,-14,-5,-6,-8,-9,-7,-5,-9,-5,-11,-6,-9
